Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Tricuspid Valve Prolapse,Q18556923,tricuspid valve prolapse,87.5,Q112193867; Q55788864,class of disease; developmental defect during embryogenesis,Q1266890; Q18553500; Q18556675; Q26695943; Q55789283,aortic disease; congenital tricuspid malformation; heart valve prolapse; tricuspid valve disease; vascular disease,
Tricuspid Valve Stenosis,Q2544879,tricuspid valve stenosis,87.5,Q112193867,class of disease,Q12136; Q123482454; Q18553500; Q18556675,aortic disease; disease; heart valve stenosis; tricuspid valve disease,https://en.wikipedia.org/wiki/Tricuspid_valve_stenosis
Trigeminal Autonomic Cephalalgias,Q2453193,trigeminal autonomic cephalalgia,90.9090909090909,Q112193867,class of disease,Q18556899; Q54927701,primary headache disorder; trigeminal nerve disease,https://en.wikipedia.org/wiki/Trigeminal_autonomic_cephalgia
Trigeminal Autonomic Cephalalgias,Q38562487,Trigeminal Autonomic Cephalalgias,100.0,,,,,
Trigeminal Caudal Nucleus,Q70091038,trigeminal caudal nucleus,88.0,,,Q7577476,spinal trigeminal nucleus,
Trigeminal Ganglion,Q776972,trigeminal ganglion,89.47368421052632,Q112826905,class of anatomical entity,Q112826975; Q5182128; Q66501932,cranial nerve ganglion; particular anatomical entity; sensory ganglion,https://en.wikipedia.org/wiki/Trigeminal_ganglion
Trigeminal Motor Nucleus,Q7841673,trigeminal motor nucleus,87.5,Q112826905,class of anatomical entity,Q1620205,cranial nerve nucleus,https://en.wikipedia.org/wiki/Trigeminal_motor_nucleus
Trigeminal Nerve Injuries,Q483872,anesthesia dolorosa,100.0,,,Q1132120,trigeminal neuralgia,https://en.wikipedia.org/wiki/Anesthesia_dolorosa
Trigeminal Nuclei,Q7841674,trigeminal nerve nuclei,88.23529411764706,Q112826905,class of anatomical entity,Q66590561; Q9620,nerve; nuclear complex of neuraxis,https://en.wikipedia.org/wiki/Trigeminal_nerve_nuclei
Spinal Trigeminal Nucleus,Q7577476,spinal trigeminal nucleus,88.0,Q112826905,class of anatomical entity,Q1620205,cranial nerve nucleus,https://en.wikipedia.org/wiki/Spinal_trigeminal_nucleus
Trigger Finger Disorder,Q2093127,trigger finger disorder,86.95652173913044,,,Q200779; Q7607891,genetic disease; stenosing tenosynovitis,https://en.wikipedia.org/wiki/Trigger_finger
Trimethoprim Resistance,Q70695972,trimethoprim resistance,91.30434782608697,,,Q380775,antibiotic resistance,
Trinucleotide Repeat Expansion,Q6736610,trinucleotide repeat expansion,90.0,,,Q42918,mutation,https://en.wikipedia.org/wiki/Trinucleotide_repeat_expansion
Trinucleotide Repeats,Q71240613,trinucleotide repeats,90.47619047619048,,,Q265193,microsatellite,
Triple Negative Breast Neoplasms,Q58833983,triple-negative breast neoplasm,87.5,Q12136,disease,Q1216998; Q23929670,breast neoplasm; neoplasm,
Trisomy 18 Syndrome,Q457737,Edwards syndrome‎,89.47368421052632,Q112193867; Q55788864,class of disease; developmental defect during embryogenesis,Q12136; Q1229478; Q21082526; Q4501577; Q55785334; Q55785353; Q55788832; Q55789082; Q55789190; Q55789222,chromosomal anomaly with cataract; chromosomal disease; chromosomal duplication syndrome; disease; distichia; eyebrow hypertrophy; syndromic anorectal malformation; syndromic diaphragmatic or abdominal wall malformation; syndromic renal or urinary tract malformation; total autosomal trisomy,https://en.wikipedia.org/wiki/Trisomy_18
Trochlear Nerve,Q319584,trochlear nerve,86.66666666666667,Q112826905; Q180454,class of anatomical entity; cranial nervi,Q112826975; Q180454,cranial nervi; particular anatomical entity,https://en.wikipedia.org/wiki/Trochlear_nerve
Trochlear Nerve Injuries,Q54932081,trochlear nerve injury,87.5,Q12136,disease,Q18554621; Q54976675,cranial nerve injury; trochlear nerve disease,
Trophoblastic Neoplasms,Q7845637,trophoblastic neoplasm,88.88888888888889,Q112193867,class of disease,Q12136; Q18555285,disease; germ cell and embryonal cancer,https://en.wikipedia.org/wiki/Trophoblastic_neoplasm
Placental Site Trophoblastic Tumor,Q7200301,placental site trophoblastic tumor,88.23529411764706,Q112193867,class of disease,Q1076481; Q3433884,choriocarcinoma; gestational trophoblastic disease,https://en.wikipedia.org/wiki/Placental_site_trophoblastic_tumor
Placental Site Trophoblastic Tumor,Q64048683,Placental site trophoblastic tumor,91.17647058823529,,,,,
Placental Site Trophoblastic Tumor,Q80801274,Placental site trophoblastic tumor,91.17647058823529,,,,,
Placental Site Trophoblastic Tumor,Q35014346,Placental site trophoblastic tumor,91.17647058823529,,,,,
Truck Drivers,Q508846,truck driver,84.61538461538461,Q12737077; Q28640,occupation; profession,Q108326249,heavy truck and lorry drivers,https://en.wikipedia.org/wiki/Truck_driver
Truck Drivers,Q57614499,logistics jobs,84.61538461538461,Q29028649,economic concept,,,
Persistent Truncus Arteriosus,Q3055156,persistent truncus arteriosus,89.65517241379311,Q112193867; Q42303753,class of disease; designated intractable/rare disease,Q2186829; Q939364,congenital heart disease; cyanotic heart defect,https://en.wikipedia.org/wiki/Persistent_truncus_arteriosus
Persistent Truncus Arteriosus,Q73862591,Persistent Truncus Arteriosus,100.0,,,,,
Truth Disclosure,Q847337,confession,87.5,,,Q628523,message,https://en.wikipedia.org/wiki/Confession
African Trypanosomiasis,Q203133,African trypanosomiasis,95.65217391304348,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q2083837; Q2443552; Q506680; Q929451,disease; endemic disease; neglected tropical disease; trypanosomiasis; vector-borne disease,https://en.wikipedia.org/wiki/African_trypanosomiasis
African Trypanosomiasis,Q36709701,African trypanosomiasis,95.65217391304348,,,,,
African Trypanosomiasis,Q42325561,African trypanosomiasis,95.65217391304348,,,,,
African Trypanosomiasis,Q46913706,African trypanosomiasis,95.65217391304348,,,,,
Bovine Trypanosomiasis,Q18967690,bovine trypanosomiasis,90.9090909090909,Q18123741; Q3473026,bovine disease; infectious disease,Q2443552; Q55223519,animal protozoan infections; trypanosomiasis,
Tuber Cinereum,Q866106,tuber cinereum,85.71428571428572,Q112826905,class of anatomical entity,Q66572128,zone of diencephalon,https://en.wikipedia.org/wiki/Tuber_cinereum
Intracranial Tuberculoma,Q69090928,intracranial tuberculoma,91.66666666666666,,,Q18554860; Q4464809,central nervous system tuberculosis; tuberculoma,
Intracranial Tuberculoma,Q71452518,Intracranial tuberculoma,95.83333333333334,,,,,
Intracranial Tuberculoma,Q48292697,Intracranial tuberculoma,95.83333333333334,,,,,
Intracranial Tuberculoma,Q95475769,Intracranial tuberculoma,95.83333333333334,,,,,
Intracranial Tuberculoma,Q74455517,Intracranial tuberculoma,95.83333333333334,,,,,
Avian Tuberculosis,Q11675828,avian tuberculosis,88.88888888888889,Q18123741; Q9190427,animal disease; infectious disease,Q12040649; Q4293079,bird disease; mycobacterium infectious disease,
Avian Tuberculosis,Q54078393,Avian Tuberculosis,100.0,,,,,
Avian Tuberculosis,Q78775210,Avian tuberculosis,94.44444444444444,,,,,
Avian Tuberculosis,Q75632880,Avian tuberculosis,94.44444444444444,,,,,
Avian Tuberculosis,Q69867002,Avian tuberculosis,94.44444444444444,,,,,
Bovine Tuberculosis,Q618032,bovine tuberculosis,89.47368421052632,Q18123741,infectious disease,Q3473026; Q4293079,bovine disease; mycobacterium infectious disease,
Bovine Tuberculosis,Q118500055,Mammalian tuberculosis,94.73684210526316,,,,,
Bovine Tuberculosis,Q51449935,Bovine tuberculosis,94.73684210526316,Q732577,publication,,,
Cardiovascular Tuberculosis,Q26695325,cardiac tuberculosis,92.5925925925926,Q112193867,class of disease,Q18975749; Q190805,cardiovascular tuberculosis; heart disease,
Cardiovascular Tuberculosis,Q18975749,cardiovascular tuberculosis,92.5925925925926,,,Q18553330; Q389735,cardiovascular disease; extrapulmonary tuberculosis,
Central Nervous System Tuberculosis,Q18554860,central nervous system tuberculosis,88.57142857142857,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q18553330; Q54946033,central nervous system bacterial infection; disease; extrapulmonary tuberculosis,
Central Nervous System Tuberculosis,Q73074985,Central nervous system tuberculosis,91.42857142857143,,,,,
Central Nervous System Tuberculosis,Q28237650,Central nervous system tuberculosis,91.42857142857143,,,,,
Central Nervous System Tuberculosis,Q51102854,Central Nervous System Tuberculosis,100.0,,,,,
Central Nervous System Tuberculosis,Q82232395,Central nervous system tuberculosis,91.42857142857143,,,,,
Cutaneous Tuberculosis,Q12794230,cutaneous tuberculosis,90.9090909090909,,,Q11864371; Q18553330,bacterial skin disease; extrapulmonary tuberculosis,
Cutaneous Tuberculosis,Q36756645,Cutaneous tuberculosis,95.45454545454545,,,,,
Cutaneous Tuberculosis,Q70786806,Cutaneous tuberculosis,95.45454545454545,,,,,
Cutaneous Tuberculosis,Q71606494,Cutaneous tuberculosis,95.45454545454545,,,,,
Cutaneous Tuberculosis,Q69530390,Cutaneous tuberculosis,95.45454545454545,,,,,
Endocrine Tuberculosis,Q18967769,endocrine tuberculosis,90.9090909090909,,,Q106585664; Q18553330,endocrine infection; extrapulmonary tuberculosis,
Extrapulmonary Tuberculosis,Q18553330,extrapulmonary tuberculosis,92.5925925925926,Q112193867,class of disease,Q12204,tuberculosis,https://en.wikipedia.org/wiki/Extrapulmonary_tuberculosis
Extrapulmonary Tuberculosis,Q79348816,Extrapulmonary tuberculosis,96.2962962962963,,,,,
Extrapulmonary Tuberculosis,Q30344082,Extrapulmonary tuberculosis.,94.54545454545455,,,,,
Female Genital Tuberculosis,Q18967471,female genital tuberculosis,88.88888888888889,,,Q2500965; Q5442760,female reproductive system disease; urogenital tuberculosis,
Female Genital Tuberculosis,Q43733034,Female genital tuberculosis,92.5925925925926,,,,,
Female Genital Tuberculosis,Q36819189,Female genital tuberculosis,92.5925925925926,,,,,
Female Genital Tuberculosis,Q67433546,Female genital tuberculosis,92.5925925925926,,,,,
Gastrointestinal Tuberculosis,Q18556166,gastrointestinal tuberculosis,93.10344827586206,Q112193867; Q18123741,class of disease; infectious disease,Q18553331; Q2300099,abdominal tuberculosis; gastrointestinal system disease,
Gastrointestinal Tuberculosis,Q66896835,Gastrointestinal tuberculosis,96.55172413793103,,,,,
Gastrointestinal Tuberculosis,Q35178761,Gastrointestinal tuberculosis,96.55172413793103,,,,,
Gastrointestinal Tuberculosis,Q84117942,Gastrointestinal tuberculosis,96.55172413793103,,,,,
Gastrointestinal Tuberculosis,Q67442670,Gastrointestinal tuberculosis,96.55172413793103,,,,,
Hepatic Tuberculosis,Q18556185,hepatic tuberculosis,90.0,Q112193867; Q18123741,class of disease; infectious disease,Q18556166; Q929737,gastrointestinal tuberculosis; liver disease,
Hepatic Tuberculosis,Q54794114,Hepatic tuberculosis,95.0,,,,,
Hepatic Tuberculosis,Q69376663,Hepatic tuberculosis,95.0,,,,,
Hepatic Tuberculosis,Q71196082,Hepatic tuberculosis,95.0,,,,,
Hepatic Tuberculosis,Q70835792,Hepatic tuberculosis,95.0,,,,,
Laryngeal Tuberculosis,Q1737838,laryngeal tuberculosis,90.9090909090909,Q112193867; Q18123741,class of disease; infectious disease,Q1194557; Q55789042,laryngitis; rare respiratory disease,
Laryngeal Tuberculosis,Q82176603,Laryngeal tuberculosis,95.45454545454545,,,,,
Laryngeal Tuberculosis,Q33887788,Laryngeal tuberculosis,95.45454545454545,,,,,
Laryngeal Tuberculosis,Q66901537,Laryngeal tuberculosis,95.45454545454545,,,,,
Laryngeal Tuberculosis,Q70524901,Laryngeal tuberculosis,95.45454545454545,,,,,
Lymph Node Tuberculosis,Q4678337,scrofula,86.95652173913044,Q112193867; Q112965645; Q18123741,class of disease; infectious disease; symptom or sign,Q12136; Q18558262; Q3843811; Q7850854,disease; immune disorder; lymph node disease; tuberculous lymphadenitis,https://en.wikipedia.org/wiki/Mycobacterial_cervical_lymphadenitis
Lymph Node Tuberculosis,Q78835497,Lymph node tuberculosis,91.30434782608697,,,,,
Lymph Node Tuberculosis,Q54138196,Lymph node tuberculosis,91.30434782608697,,,,,
Male Genital Tuberculosis,Q19001042,male genital tuberculosis,88.0,,,Q2500965; Q6742925,male reproductive system disease; urogenital tuberculosis,
Meningeal Tuberculosis,Q3854687,tuberculous meningitis,90.9090909090909,Q18123741,infectious disease,Q18554860; Q3678510,bacterial meningitis; central nervous system tuberculosis,https://en.wikipedia.org/wiki/Tuberculous_meningitis
Meningeal Tuberculosis,Q58033516,Meningeal Tuberculosis,100.0,,,,,
Meningeal Tuberculosis,Q44243924,Meningeal tuberculosis,95.45454545454545,,,,,
Meningeal Tuberculosis,Q69040644,Meningeal tuberculosis,95.45454545454545,,,,,
Meningeal Tuberculosis,Q93650468,Meningeal tuberculosis,95.45454545454545,,,,,
Miliary Tuberculosis,Q17583,miliary tuberculosis,90.0,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q18553330,disease; extrapulmonary tuberculosis,https://en.wikipedia.org/wiki/Miliary_tuberculosis
Miliary Tuberculosis,Q67282837,Miliary tuberculosis,95.0,,,,,
Miliary Tuberculosis,Q67263466,Miliary tuberculosis,95.0,,,,,
Miliary Tuberculosis,Q30399764,Miliary Tuberculosis,100.0,,,,,
Miliary Tuberculosis,Q74819317,Miliary tuberculosis,95.0,,,,,
Multidrug-Resistant Tuberculosis,Q866602,multidrug-resistant tuberculosis,90.625,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q12204; Q2878482,bacterial multiple drug resistance; disease; tuberculosis,https://en.wikipedia.org/wiki/Multidrug-resistant_tuberculosis
Multidrug-Resistant Tuberculosis,Q67479446,Multidrug-resistant tuberculosis,93.75,,,,,
Multidrug-Resistant Tuberculosis,Q58484630,Multidrug-resistant tuberculosis,93.75,,,,,
Multidrug-Resistant Tuberculosis,Q34464757,Multidrug resistant tuberculosis,90.625,,,,,
Ocular Tuberculosis,Q17632129,ocular tuberculosis,89.47368421052632,Q112193867,class of disease,Q12204; Q18553330; Q3041498,extrapulmonary tuberculosis; eye disease; tuberculosis,
Ocular Tuberculosis,Q72778539,Ocular tuberculosis,94.73684210526316,,,,,
Ocular Tuberculosis,Q81850599,Ocular tuberculosis,94.73684210526316,,,,,
Ocular Tuberculosis,Q53761300,Ocular Tuberculosis,100.0,,,,,
Ocular Tuberculosis,Q67958425,Ocular tuberculosis,94.73684210526316,,,,,
Oral Tuberculosis,Q18556156,oral tuberculosis,88.23529411764706,Q112193867; Q18123741,class of disease; infectious disease,Q18556166; Q2508462,gastrointestinal tuberculosis; mouth disease,
Oral Tuberculosis,Q40670307,Oral tuberculosis,94.11764705882352,,,,,
Oral Tuberculosis,Q73880679,Oral tuberculosis,94.11764705882352,,,,,
Oral Tuberculosis,Q73178805,Oral tuberculosis,94.11764705882352,,,,,
Oral Tuberculosis,Q78615524,Oral tuberculosis,94.11764705882352,,,,,
Osteoarticular Tuberculosis,Q6153637,osteoarticular tuberculosis,92.5925925925926,Q112193867,class of disease,Q18553330; Q4941552,bone disease; extrapulmonary tuberculosis,
Osteoarticular Tuberculosis,Q71280667,Osteoarticular tuberculosis,96.2962962962963,,,,,
Osteoarticular Tuberculosis,Q74354706,Osteoarticular tuberculosis,96.2962962962963,,,,,
Osteoarticular Tuberculosis,Q71746866,Osteoarticular tuberculosis,96.2962962962963,,,,,
Pleural Tuberculosis,Q3392410,pleural tuberculosis,90.0,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q18553330; Q42982; Q55789042; Q55998; Q7204732,allergy; disease; extrapulmonary tuberculosis; pleural disease; pleurisy; rare respiratory disease,
Pleural Tuberculosis,Q73337901,Pleural tuberculosis,95.0,,,,,
Pleural Tuberculosis,Q36478410,Pleural tuberculosis,95.0,,,,,
Pleural Tuberculosis,Q79561804,Pleural tuberculosis,95.0,,,,,
Pleural Tuberculosis,Q72290191,Pleural tuberculosis,95.0,,,,,
Pulmonary Tuberculosis,Q13046587,pulmonary tuberculosis,90.9090909090909,Q112193867; Q18123741,class of disease; infectious disease,Q12204; Q3392853,lung disease; tuberculosis,
Pulmonary Tuberculosis,Q82042827,Pulmonary tuberculosis,95.45454545454545,,,,,
Renal Tuberculosis,Q18558204,renal tuberculosis,88.88888888888889,Q112193867; Q18123741,class of disease; infectious disease,Q1054718; Q221668; Q2500965; Q55785523; Q55788064; Q55789069,kidney disease; male infertility due to obstructive azoospermia of genetic origin; rare genetic renal disease; rare genetic urogenital disease; urinary tract infection; urogenital tuberculosis,
Renal Tuberculosis,Q75286316,Renal tuberculosis,94.44444444444444,,,,,
Renal Tuberculosis,Q73353452,Renal tuberculosis,94.44444444444444,,,,,
Renal Tuberculosis,Q70198993,Renal tuberculosis,94.44444444444444,,,,,
Tuberculosis Societies,Q58012654,tuberculosis societies,90.9090909090909,,,Q4287745,medical organization,
Spinal Tuberculosis,Q2723627,Pott disease,89.47368421052632,,,Q2165411; Q6153637; Q7578955,osteoarticular tuberculosis; spondylitis; spondylodiscitis,https://en.wikipedia.org/wiki/Pott%27s_disease
